"folder","experiment_ID","counts_file","sampling","temp","media","who_counted","number_of_colors","time","strain","growth","first","last"
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",7,3,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",7,2,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",6,5,11
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",7,5,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1522",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,5,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,4,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,8,14
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,4,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",1,1,2
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,4,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,6,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,6,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,6,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,8,14
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,6,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",3,2,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,2,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,5,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,6,11
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,4,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",7,3,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,5,11
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",1,2,3
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",3,3,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,10,16
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,4,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",0,1,1
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,6,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,4,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,4,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",3,3,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",6,7,13
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1553",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",4,18,22
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,6,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,7,13
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",4,2,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,6,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",4,1,5
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,7,12
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,2,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,7,13
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",7,7,14
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,1,6
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,3,8
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,3,9
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,4,10
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",5,2,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",6,1,7
"2015-02-06_screen_TS_30C","exp020615","exp020615_rachel.csv","random","30C","YPD","CM",3,"6","1555",4,1,5
